위도,경도,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,daylight_duration,sunshine_duration,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,pressure_msl_mean,soil_temperature_0_to_7cm_mean
35.1278,126.8466,2025-01-26,51.0,8.0,-1.8,3.2,4.7,-5.0,0.2,0.4,0.4,0.0,3.0,2.9,5.6,63.0,5.73,0.82,37133.63,8030.42,73.0,91.0,42.0,-1.6,1.2,-4.2,1025.5,3.6
35.1301,128.7035,2025-09-22,51.0,24.2,19.0,21.2,23.4,18.4,20.6,0.2,0.2,0.0,2.0,6.2,13.6,43.0,14.3,3.49,43769.79,33468.44,68.0,77.0,60.0,15.0,16.9,13.0,1019.9,21.7
35.1322,126.9295,2026-03-20,3.0,13.5,0.3,6.1,10.4,-2.9,3.1,0.0,0.0,0.0,0.0,3.68,9.7,325.0,21.27,2.93,43627.61,40941.0,60.0,93.0,32.0,-1.9,3.2,-5.4,1021.5,6.8
35.1342,129.1112,2024-03-21,0.0,11.7,0.7,6.1,8.0,-4.3,2.0,0.0,0.0,0.0,0.0,4.68,8.6,309.0,21.6,3.24,43819.02,40261.79,47.0,66.0,23.0,-5.1,0.7,-8.9,1018.8,9.0
35.1342,129.1112,2025-06-15,61.0,24.8,20.4,21.8,28.7,22.9,24.7,3.0,3.0,0.0,5.0,5.27,12.1,214.0,21.3,3.39,52228.47,30861.3,95.0,100.0,80.0,21.0,21.6,20.4,1001.5,22.9
35.1346,129.0867,2024-01-09,61.0,6.3,-3.1,1.7,2.7,-7.2,-2.2,3.1,3.1,0.0,3.0,3.89,5.5,304.0,6.11,0.98,35756.51,17475.97,61.0,78.0,35.0,-5.4,0.8,-12.0,1020.9,1.3
35.1346,129.0867,2025-01-03,3.0,3.8,-0.8,1.9,-2.1,-7.4,-4.0,0.0,0.0,0.0,0.0,6.47,13.2,319.0,11.63,2.32,35503.52,32400.0,29.0,46.0,17.0,-14.5,-10.5,-19.0,1024.9,3.2
35.1346,129.0867,2025-03-29,3.0,11.3,4.2,7.6,7.2,-1.8,2.8,0.0,0.0,0.0,0.0,6.33,15.2,300.0,18.32,3.49,44850.76,34005.82,43.0,80.0,21.0,-5.3,3.3,-10.2,1020.5,9.1
35.1369,129.0998,2024-03-31,3.0,14.9,6.8,11.1,12.5,4.3,9.0,0.0,0.0,0.0,0.0,3.91,7.7,44.0,17.23,2.67,45152.14,25789.52,74.0,95.0,43.0,6.1,9.6,2.5,1012.0,12.5
35.1369,129.0998,2024-08-02,2.0,31.8,26.7,28.8,36.9,32.1,33.6,0.0,0.0,0.0,0.0,7.07,12.5,231.0,25.67,5.34,49937.77,46800.0,82.0,93.0,66.0,25.4,25.8,24.6,1005.2,33.6
35.1369,129.0998,2024-09-01,3.0,28.8,23.0,26.1,33.9,26.0,29.8,0.0,0.0,0.0,0.0,4.03,8.2,90.0,22.44,4.53,46461.37,45949.4,77.0,87.0,66.0,21.7,23.1,20.6,1008.0,28.1
35.1369,129.0998,2025-11-28,0.0,10.4,3.9,7.0,5.8,-0.4,2.3,0.0,0.0,0.0,0.0,6.32,13.0,301.0,11.76,2.43,36101.15,34886.71,41.0,60.0,26.0,-6.0,-1.7,-10.7,1019.9,8.9
35.1385,128.9779,2025-06-24,63.0,22.1,19.4,20.8,24.7,21.4,23.0,15.5,15.5,0.0,15.0,4.81,11.0,66.0,5.48,1.1,52264.06,0.0,94.0,99.0,83.0,19.7,21.0,18.6,1008.4,21.1
35.1435,126.8029,2024-11-26,61.0,14.5,6.7,10.2,12.9,2.0,5.9,10.2,10.2,0.0,10.0,8.14,16.5,274.0,9.48,1.93,36218.54,22276.38,69.0,97.0,42.0,4.3,14.1,-2.0,1015.0,11.0
35.1454,126.8901,2024-02-22,61.0,5.9,3.9,5.1,3.8,1.3,2.9,8.7,8.7,0.0,24.0,2.21,4.7,93.0,2.26,0.45,40136.45,0.0,89.0,95.0,79.0,3.4,4.4,2.2,1023.1,6.0
35.1454,126.8901,2024-09-19,51.0,33.6,23.6,28.4,38.6,28.3,32.6,0.4,0.4,0.0,2.0,3.61,8.2,119.0,19.6,4.65,44135.3,39600.0,72.0,96.0,48.0,22.4,23.9,20.4,1014.0,28.6
35.1475,129.0207,2024-05-01,51.0,14.3,10.3,12.8,11.5,8.2,9.9,0.6,0.6,0.0,5.0,6.09,12.2,42.0,6.7,1.72,49016.9,433.04,76.0,90.0,66.0,8.6,12.1,6.8,1011.8,14.2
35.148,126.9159,2024-08-22,63.0,30.3,23.4,27.6,35.0,27.8,32.7,4.8,4.8,0.0,10.0,6.71,15.8,185.0,18.17,3.63,47705.88,46696.86,87.0,98.0,75.0,25.2,26.3,23.0,1006.9,28.1
35.148,126.9159,2025-03-12,3.0,14.4,4.1,8.9,12.0,1.8,6.5,0.0,0.0,0.0,0.0,3.09,7.5,327.0,11.23,1.85,42584.18,24313.6,68.0,93.0,40.0,3.0,7.1,-1.2,1017.4,7.9
35.148,126.9159,2026-03-31,63.0,18.5,9.9,13.3,17.3,7.7,11.8,8.8,8.8,0.0,5.0,4.65,11.0,342.0,15.85,2.58,45083.14,29874.44,79.0,97.0,52.0,9.4,10.4,8.4,1008.7,13.1
35.1515,128.666,2025-08-01,53.0,34.8,23.9,28.9,41.0,28.6,34.5,0.5,0.5,0.0,1.0,3.34,9.3,143.0,24.27,5.31,50077.07,46800.0,78.0,98.0,46.0,24.1,25.6,21.6,1003.6,30.4
35.1524,126.8524,2025-10-07,53.0,25.5,21.0,22.5,28.0,23.1,25.0,4.0,4.0,0.0,13.0,3.69,8.8,207.0,10.65,2.13,41798.61,32837.16,87.0,95.0,71.0,20.2,21.1,19.1,1014.4,22.8
35.1535,129.0244,2024-03-06,3.0,10.1,4.7,7.1,5.6,-0.3,2.7,0.0,0.0,0.0,0.0,6.9,13.8,28.0,14.04,1.96,41823.56,35285.0,74.0,84.0,62.0,2.7,4.5,-0.1,1014.3,7.8
35.1535,129.0244,2025-07-10,51.0,32.0,24.0,27.2,34.4,25.5,29.0,0.3,0.3,0.0,1.0,6.03,15.1,52.0,23.31,5.91,51785.25,45335.38,69.0,87.0,50.0,20.7,21.8,19.1,1010.5,30.1
35.1535,129.0244,2026-02-11,3.0,9.2,-0.8,3.7,4.8,-4.1,-0.4,0.0,0.0,0.0,0.0,5.22,13.0,317.0,13.82,1.79,38833.25,37304.54,69.0,99.0,38.0,-2.1,-0.2,-4.6,1019.4,3.0
35.1548,129.0589,2025-10-25,51.0,21.6,13.8,16.6,21.5,13.2,16.5,0.2,0.2,0.0,2.0,2.57,5.8,7.0,13.01,2.26,39512.31,29734.98,79.0,98.0,48.0,12.6,14.1,10.1,1020.1,17.1
35.1551,128.7127,2024-05-27,55.0,26.2,18.0,21.3,25.1,16.9,20.6,2.4,2.4,0.0,3.0,4.7,11.4,293.0,23.86,5.31,51433.93,38161.61,60.0,100.0,32.0,11.9,19.5,7.2,1002.6,22.0
35.1555,126.8471,2024-08-28,53.0,32.1,23.4,27.4,36.2,25.7,30.3,0.6,0.6,0.0,1.0,4.75,10.4,44.0,21.51,5.19,46976.67,45011.61,71.0,86.0,57.0,21.4,23.1,19.6,1006.2,27.4
35.1555,126.8471,2025-06-21,65.0,23.5,17.9,22.2,27.1,18.6,24.8,79.6,79.6,0.0,24.0,6.77,14.0,215.0,3.01,0.71,52302.37,0.0,96.0,98.0,92.0,21.6,23.1,16.9,1004.9,22.7
35.1555,126.8471,2025-09-25,63.0,25.8,21.5,23.2,30.8,24.3,27.7,15.9,15.9,0.0,17.0,3.19,9.0,175.0,6.03,1.21,43380.22,8881.47,94.0,99.0,80.0,22.2,23.0,21.2,1017.6,23.4
35.1557,129.0615,2024-05-27,63.0,26.5,18.8,21.5,25.6,17.5,21.2,10.7,10.7,0.0,3.0,6.26,14.1,281.0,23.83,5.03,51433.93,38500.7,64.0,99.0,33.0,13.4,19.5,7.5,1002.4,22.3
35.1557,129.0615,2024-08-24,51.0,31.9,24.2,27.8,38.1,30.0,33.7,0.2,0.2,0.0,2.0,3.77,7.4,235.0,22.51,4.68,47473.94,46636.34,85.0,100.0,62.0,24.7,25.4,23.7,1010.4,29.1
35.1557,129.0615,2024-09-15,53.0,29.2,24.6,26.7,32.9,28.0,30.2,1.0,1.0,0.0,3.0,5.99,12.4,52.0,13.53,3.01,44665.52,34518.59,86.0,96.0,76.0,24.1,24.7,23.2,1009.7,28.0
35.1558,128.996,2024-07-20,51.0,27.3,22.9,25.1,31.3,25.9,29.1,0.9,0.9,0.0,5.0,6.7,12.6,218.0,15.36,2.74,51090.41,28305.98,94.0,98.0,90.0,24.0,25.8,22.5,1009.7,25.9
35.1558,128.996,2025-11-30,2.0,18.5,7.3,13.2,16.0,5.9,11.4,0.0,0.0,0.0,0.0,5.95,13.5,248.0,10.95,1.97,35966.5,34005.64,76.0,89.0,52.0,8.8,11.2,5.6,1016.7,10.7
35.1558,128.996,2026-03-01,3.0,10.6,7.8,8.8,5.7,2.8,4.4,0.0,0.0,0.0,0.0,6.8,16.2,56.0,9.35,1.94,41108.03,15327.03,69.0,81.0,61.0,3.4,5.2,2.2,1023.9,9.1
35.157,129.1433,2025-02-26,3.0,11.2,-0.1,5.7,7.4,-3.2,1.8,0.0,0.0,0.0,0.0,3.64,9.7,268.0,17.78,2.72,40738.71,39532.52,51.0,81.0,30.0,-4.4,-1.5,-9.6,1023.8,5.8
35.1576,129.0561,2025-08-22,51.0,33.5,25.0,29.4,39.3,30.6,34.9,0.9,0.9,0.0,4.0,2.53,8.1,226.0,22.19,4.87,47745.07,46800.0,73.0,94.0,52.0,23.6,24.8,22.1,1009.6,31.2
35.1631,128.981,2025-03-02,61.0,16.8,7.4,11.5,16.8,2.2,9.5,4.5,4.5,0.0,10.0,8.58,18.4,53.0,6.53,1.28,41270.92,5960.63,90.0,100.0,68.0,9.8,14.6,5.2,1015.3,11.0
35.1631,128.981,2025-04-16,3.0,17.5,6.0,12.5,16.9,3.7,10.5,0.0,0.0,0.0,0.0,5.53,11.9,230.0,22.62,3.56,47184.54,43200.0,70.0,83.0,57.0,7.0,11.1,3.0,1010.2,12.6
35.1631,128.981,2025-10-28,1.0,14.1,6.2,9.2,10.2,2.9,5.6,0.0,0.0,0.0,0.0,5.31,12.3,331.0,15.92,2.61,39157.46,36287.34,54.0,75.0,30.0,-0.3,2.2,-3.8,1026.6,10.5
35.1642,126.8841,2024-03-31,3.0,18.8,3.7,11.1,17.2,0.5,9.2,0.0,0.0,0.0,0.0,2.77,5.3,9.0,17.64,2.87,45156.38,36599.65,70.0,96.0,43.0,5.1,11.8,-0.1,1012.2,11.0
35.1682,129.1143,2024-08-17,51.0,30.0,25.1,27.5,34.5,29.2,31.4,0.4,0.4,0.0,4.0,5.33,11.3,46.0,22.09,4.81,48306.43,42462.86,79.0,90.0,65.0,23.3,24.2,22.6,1010.7,28.9
35.1682,129.1143,2024-10-23,51.0,19.8,12.6,16.7,21.2,11.3,14.5,0.5,0.5,0.0,3.0,6.78,16.3,284.0,16.05,2.99,39735.75,36720.24,70.0,97.0,55.0,11.1,19.2,7.2,1014.3,18.4
35.1682,129.1143,2025-01-22,3.0,10.4,-1.8,4.0,5.9,-5.9,0.0,0.0,0.0,0.0,0.0,3.08,7.1,284.0,11.44,1.81,36747.7,31661.82,48.0,74.0,21.0,-7.2,-5.8,-11.1,1023.7,1.4
35.1682,129.1143,2025-12-04,1.0,5.1,-3.5,0.1,0.8,-8.9,-4.6,0.0,0.0,0.0,0.0,4.1,11.1,298.0,11.39,1.53,35705.05,34119.62,47.0,63.0,33.0,-10.0,-7.9,-12.1,1025.7,2.6
35.169,129.1746,2024-03-28,65.0,13.8,10.2,12.1,12.5,8.0,9.6,48.0,48.0,0.0,15.0,11.71,24.0,172.0,2.03,0.56,44759.7,0.0,89.0,99.0,73.0,10.2,13.6,5.7,1010.7,10.7
35.169,129.1746,2024-09-11,65.0,28.2,25.5,26.5,34.5,30.9,32.3,22.6,22.6,0.0,11.0,2.55,6.0,25.0,7.15,1.56,45187.7,6745.07,91.0,98.0,84.0,24.9,25.6,24.2,1016.2,26.8
35.169,129.1746,2025-05-12,0.0,21.5,11.6,16.5,21.6,9.2,14.9,0.0,0.0,0.0,0.0,4.68,12.2,253.0,26.71,4.9,50150.4,46800.0,63.0,87.0,42.0,8.9,11.1,6.7,1010.6,16.3
35.169,129.1746,2025-07-31,3.0,31.8,25.6,28.4,36.0,30.3,32.8,0.0,0.0,0.0,0.0,4.38,11.2,59.0,26.72,5.81,50175.05,46800.0,74.0,95.0,48.0,23.0,24.9,19.5,1003.6,31.3
35.169,129.1746,2026-03-30,63.0,18.6,8.6,13.2,17.5,7.5,11.8,13.5,13.5,0.0,8.0,7.72,17.0,63.0,11.26,2.11,44953.9,12451.51,81.0,99.0,50.0,9.5,12.5,7.6,1014.2,14.0
35.1704,128.8134,2025-01-05,53.0,5.8,-2.8,0.8,2.3,-6.7,-2.4,1.2,1.2,0.0,4.0,1.86,7.4,313.0,4.24,0.67,35566.99,158.95,68.0,91.0,41.0,-4.7,0.2,-8.5,1022.8,0.0
35.1704,128.8134,2025-06-24,63.0,22.0,16.9,20.1,24.8,18.4,22.8,15.8,15.8,0.0,14.0,3.5,10.6,85.0,5.46,1.09,52287.63,1398.9,95.0,100.0,84.0,19.4,21.0,16.9,1008.4,20.3
35.1708,129.07,2024-03-18,3.0,12.8,2.5,7.5,11.5,-1.0,4.6,0.0,0.0,0.0,0.0,4.91,10.3,79.0,20.51,2.78,43416.45,39600.0,64.0,78.0,41.0,1.0,4.6,-1.6,1021.2,9.9
35.1708,129.07,2024-05-05,65.0,19.2,17.2,17.9,20.5,15.0,17.5,36.6,36.6,0.0,16.0,7.8,17.4,174.0,5.73,1.38,49461.73,0.0,85.0,91.0,78.0,15.5,17.0,14.4,1014.7,17.4
35.171,126.9231,2025-08-04,63.0,31.4,24.8,27.8,38.3,29.4,33.6,13.2,13.2,0.0,21.0,4.61,10.3,224.0,19.2,3.98,49773.14,34094.91,89.0,100.0,74.0,25.7,26.7,24.6,1001.7,28.2
35.1714,128.0954,2024-08-01,2.0,33.2,25.4,28.9,38.7,30.4,34.0,0.0,0.0,0.0,0.0,3.97,8.8,216.0,22.56,5.0,50053.05,46800.0,79.0,93.0,61.0,24.7,25.3,24.1,1005.7,29.5
35.1716,126.865,2024-12-15,3.0,6.5,0.6,3.7,1.7,-2.6,-0.5,0.0,0.0,0.0,0.0,6.86,15.4,295.0,4.77,1.06,35279.48,9130.11,68.0,84.0,51.0,-1.8,1.4,-3.1,1022.9,2.3
35.1721,128.0596,2025-06-06,3.0,27.5,16.4,21.3,25.6,16.7,20.4,0.0,0.0,0.0,0.0,4.33,10.0,202.0,13.29,3.78,51973.23,10146.72,54.0,82.0,31.0,10.9,13.4,8.9,1010.2,22.5
35.1729,126.9109,2025-08-12,65.0,25.0,21.3,23.1,29.8,24.6,27.2,40.6,40.6,0.0,22.0,3.83,8.5,84.0,4.31,0.98,48908.11,0.0,94.0,96.0,86.0,22.1,24.1,20.4,1009.7,23.2
35.1729,126.9109,2025-10-04,61.0,26.1,19.5,22.3,29.8,22.2,25.6,5.4,5.4,0.0,15.0,2.17,5.4,240.0,11.63,2.28,42193.85,26134.0,90.0,99.0,74.0,20.4,21.5,18.5,1013.2,22.0
35.1748,129.0826,2024-03-07,51.0,8.5,2.5,5.6,6.1,-1.6,2.4,0.9,0.9,0.0,6.0,4.0,8.5,14.0,8.65,1.34,41956.91,13930.72,75.0,88.0,67.0,1.4,3.9,-2.8,1016.8,6.7
35.1748,129.0826,2024-06-07,3.0,27.0,16.9,21.8,28.0,18.4,22.5,0.0,0.0,0.0,0.0,4.06,9.2,184.0,22.02,4.62,52023.97,36471.41,67.0,91.0,41.0,14.6,16.4,11.6,1014.5,24.6
35.1748,129.0826,2025-04-18,3.0,22.7,15.7,18.4,24.1,15.9,18.9,0.0,0.0,0.0,0.0,4.26,11.7,221.0,22.35,3.69,47440.41,40951.42,84.0,96.0,65.0,15.5,15.9,14.8,1011.2,18.5
35.1772,128.1368,2025-03-13,3.0,15.9,5.1,9.6,11.6,2.0,6.1,0.0,0.0,0.0,0.0,5.15,10.3,34.0,16.39,2.96,42715.32,32147.97,56.0,86.0,20.0,-0.4,6.0,-7.2,1021.3,9.8
35.1772,128.1368,2025-08-09,65.0,29.7,22.5,24.8,32.5,26.7,29.3,34.6,34.6,0.0,12.0,3.65,7.9,150.0,9.06,2.08,49239.77,9777.35,88.0,97.0,57.0,22.5,23.5,20.4,1004.5,26.6
35.1782,126.8761,2024-04-13,3.0,24.2,7.8,16.1,26.2,6.1,16.1,0.0,0.0,0.0,0.0,2.62,5.6,0.0,23.05,4.09,46844.98,45002.7,76.0,99.0,47.0,11.3,14.1,7.7,1017.6,16.0
35.1782,126.8761,2026-01-23,71.0,2.0,-4.8,-1.4,-2.2,-8.6,-5.0,0.7,0.0,0.56,7.0,2.83,6.8,164.0,5.83,0.67,36807.54,9101.04,70.0,90.0,54.0,-6.4,-1.5,-10.4,1027.1,-1.4
35.1784,126.8245,2024-09-07,61.0,29.0,23.4,25.9,34.2,27.6,31.0,4.1,4.1,0.0,7.0,3.2,7.5,249.0,14.45,2.88,45700.31,36704.04,88.0,97.0,74.0,23.6,24.5,22.2,1013.7,26.7
35.1784,126.8245,2025-06-19,51.0,28.8,18.7,24.3,32.1,20.5,27.1,0.2,0.2,0.0,1.0,4.67,10.8,147.0,21.22,4.35,52297.52,43990.35,80.0,95.0,64.0,20.4,22.7,17.4,1013.0,24.3
35.1784,126.8245,2025-07-02,3.0,33.8,24.6,28.6,38.7,30.0,33.4,0.0,0.0,0.0,0.0,3.21,8.2,225.0,24.07,5.46,52123.64,47194.51,75.0,97.0,51.0,23.4,24.6,22.4,1013.2,30.4
35.1788,126.929,2024-01-13,0.0,5.8,-3.3,0.2,1.7,-7.3,-3.7,0.0,0.0,0.0,0.0,3.65,8.5,15.0,12.06,1.31,35975.29,33876.16,64.0,80.0,46.0,-6.0,-1.5,-8.6,1025.0,2.2
35.1788,126.929,2024-08-22,63.0,30.5,23.5,27.5,35.4,28.3,32.5,6.2,6.2,0.0,10.0,6.45,15.7,190.0,18.21,3.63,47716.86,43077.89,87.0,98.0,76.0,25.0,25.9,23.2,1006.9,27.9
35.1788,126.929,2024-09-13,51.0,31.9,22.6,26.9,36.7,27.2,31.9,0.5,0.5,0.0,5.0,2.98,7.2,235.0,19.04,4.09,44927.74,34737.79,83.0,100.0,56.0,23.3,24.7,22.1,1010.5,28.0
35.1788,126.929,2025-06-20,63.0,26.5,22.5,24.0,29.4,25.4,26.7,17.5,17.5,0.0,12.0,7.04,16.0,178.0,8.96,1.92,52301.43,72.69,91.0,98.0,77.0,22.5,23.2,21.8,1008.7,23.8
35.1788,126.929,2025-07-21,63.0,30.1,24.4,26.7,36.6,28.7,31.6,6.1,6.1,0.0,7.0,3.62,8.2,159.0,19.5,3.97,51047.8,39183.64,85.0,96.0,72.0,23.8,24.6,22.7,1014.7,26.4
35.1788,126.929,2025-08-03,65.0,31.6,24.8,27.3,35.0,29.2,32.1,24.6,24.6,0.0,11.0,5.09,12.3,160.0,9.32,2.48,49876.0,4298.77,83.0,99.0,55.0,24.0,25.0,21.4,1002.1,28.2
35.1795,126.8051,2024-11-03,3.0,21.2,10.4,14.8,21.4,9.6,14.6,0.0,0.0,0.0,0.0,2.52,4.3,124.0,13.83,2.26,38415.63,33329.92,84.0,100.0,55.0,11.8,14.1,10.4,1022.4,16.0
35.1795,126.8051,2024-12-22,3.0,2.7,-2.2,-0.2,-3.1,-7.1,-5.2,0.0,0.0,0.0,0.0,6.48,14.4,357.0,9.02,1.15,35219.35,31444.88,64.0,72.0,48.0,-6.4,-4.6,-7.5,1027.5,1.1
35.1795,126.8051,2026-03-28,3.0,21.4,5.8,12.1,18.5,4.2,10.0,0.0,0.0,0.0,0.0,4.09,10.2,326.0,22.48,3.94,44687.3,40137.92,62.0,100.0,17.0,2.6,7.7,-4.4,1016.0,14.9
35.1797,129.0526,2025-06-21,63.0,24.8,21.9,23.2,27.8,24.6,25.8,16.4,16.4,0.0,22.0,6.09,15.1,209.0,5.91,1.35,52302.37,0.0,94.0,99.0,87.0,22.1,22.7,21.5,1006.2,23.1
35.1797,129.0526,2025-07-02,3.0,33.8,24.3,28.9,39.7,30.2,34.3,0.0,0.0,0.0,0.0,2.94,9.1,224.0,25.67,5.7,52123.64,46800.0,76.0,99.0,53.0,23.8,24.5,23.0,1012.9,30.3
35.1842,128.068,2024-05-10,3.0,23.8,9.1,16.4,23.7,8.3,15.4,0.0,0.0,0.0,0.0,5.28,10.7,207.0,26.53,4.92,49983.61,46800.0,67.0,96.0,34.0,9.3,12.1,6.8,1018.7,16.7
35.1854,129.1067,2024-08-11,3.0,30.2,24.6,27.1,34.9,28.7,31.2,0.0,0.0,0.0,0.0,4.49,9.9,56.0,24.74,5.12,48995.47,44864.09,79.0,93.0,63.0,23.1,24.6,22.1,1004.0,28.0
35.1854,129.1067,2025-07-20,3.0,29.3,23.2,26.3,36.0,27.5,31.8,0.0,0.0,0.0,0.0,1.98,6.3,160.0,21.16,4.24,51125.43,35827.57,85.0,94.0,72.0,23.5,24.5,22.2,1013.8,26.1
35.1891,126.8986,2024-04-04,53.0,16.6,11.7,13.9,15.7,11.2,13.2,1.5,1.5,0.0,5.0,4.2,8.5,186.0,7.35,1.34,45676.74,0.0,88.0,100.0,77.0,11.8,13.2,9.9,1014.1,13.2
35.1891,126.8986,2025-09-24,61.0,28.1,20.5,24.2,32.1,22.0,27.4,3.2,3.2,0.0,8.0,4.46,9.9,159.0,10.75,2.43,43510.23,9921.36,82.0,98.0,72.0,21.0,23.8,16.7,1014.3,23.4
35.1891,126.8986,2025-10-29,2.0,16.9,4.7,9.9,15.0,1.5,7.7,0.0,0.0,0.0,0.0,2.46,5.7,55.0,15.35,2.24,39026.02,36962.6,66.0,90.0,38.0,3.3,7.3,1.2,1028.9,10.4
35.1911,126.8146,2024-05-24,1.0,27.6,11.8,19.7,31.3,10.9,20.9,0.0,0.0,0.0,0.0,3.11,7.5,335.0,26.71,4.98,51218.09,46800.0,77.0,94.0,55.0,15.1,18.6,10.9,1012.4,20.8
35.1911,126.8146,2024-08-05,63.0,32.5,25.5,28.2,41.0,31.5,35.0,7.8,7.8,0.0,7.0,2.12,5.3,139.0,18.5,3.89,49648.68,29915.4,87.0,99.0,68.0,25.6,26.2,24.4,1008.1,29.0
35.1911,126.8146,2025-08-21,51.0,34.8,23.5,29.3,39.8,28.6,34.4,0.2,0.2,0.0,2.0,2.2,5.5,344.0,22.9,4.98,47866.48,46741.58,71.0,99.0,43.0,22.6,24.6,20.3,1010.4,32.2
35.1911,126.8146,2025-11-07,3.0,20.8,7.7,13.7,20.4,6.0,12.9,0.0,0.0,0.0,0.0,1.84,3.9,31.0,13.52,2.16,38006.43,35774.45,74.0,93.0,45.0,8.7,10.8,6.2,1024.0,14.0
35.1911,126.8234,2025-10-03,65.0,21.8,17.0,18.8,23.4,15.8,19.7,79.6,79.6,0.0,21.0,5.7,12.1,84.0,5.44,1.16,42326.08,7086.37,91.0,95.0,76.0,17.2,18.5,15.3,1014.7,19.1
35.1918,129.0669,2024-05-09,3.0,19.5,6.3,13.7,21.0,4.4,13.0,0.0,0.0,0.0,0.0,4.57,9.5,239.0,26.03,3.97,49882.88,46800.0,80.0,100.0,62.0,10.0,13.2,6.3,1018.4,15.1
35.1918,129.0669,2024-05-28,3.0,23.6,14.5,18.7,21.2,13.9,16.8,0.0,0.0,0.0,0.0,6.61,13.3,23.0,20.35,4.53,51500.92,37320.43,59.0,79.0,40.0,10.4,12.4,9.2,1004.5,20.5
35.1918,129.0669,2025-06-30,3.0,31.0,22.5,26.8,37.7,27.1,31.9,0.0,0.0,0.0,0.0,3.15,8.9,226.0,26.27,5.38,52181.17,46800.0,81.0,99.0,64.0,23.0,24.4,22.1,1011.4,27.6
35.1918,129.0669,2025-11-03,3.0,14.9,2.8,9.3,11.5,-0.7,6.3,0.0,0.0,0.0,0.0,4.91,12.0,358.0,10.43,1.92,38448.2,28734.13,64.0,76.0,51.0,2.8,6.3,-2.0,1026.6,10.4
35.1918,129.0669,2026-01-27,3.0,5.0,-2.5,0.4,-1.0,-8.5,-5.4,0.0,0.0,0.0,0.0,5.8,14.5,317.0,13.74,2.21,37184.73,34988.6,37.0,68.0,19.0,-13.4,-7.4,-16.9,1022.8,2.6
35.1918,129.0901,2024-05-06,65.0,19.9,15.4,17.7,18.5,14.0,16.2,21.1,21.1,0.0,6.0,9.72,22.0,220.0,21.54,3.16,49569.52,37676.79,86.0,99.0,69.0,15.2,16.9,12.9,1008.4,18.2
35.1918,129.0901,2024-08-04,51.0,32.0,26.0,28.5,40.2,30.5,34.3,0.8,0.8,0.0,5.0,4.3,9.4,49.0,22.47,4.67,49752.49,46634.71,85.0,96.0,70.0,25.6,26.6,24.4,1008.5,29.6
35.1918,129.0901,2024-09-18,3.0,31.0,26.0,28.2,36.8,31.5,34.0,0.0,0.0,0.0,0.0,3.41,8.1,64.0,19.49,4.0,44269.36,40987.7,84.0,97.0,66.0,25.1,26.5,23.5,1014.6,29.1
35.1918,129.0901,2025-08-29,3.0,32.9,24.7,28.7,38.2,29.9,33.4,0.0,0.0,0.0,0.0,4.55,12.2,230.0,22.64,5.17,46875.67,46123.77,76.0,96.0,57.0,23.9,24.3,23.1,1014.1,30.8
35.1927,129.0803,2026-02-18,2.0,11.7,-2.5,4.4,6.2,-6.6,-0.1,0.0,0.0,0.0,0.0,5.04,14.2,315.0,16.5,2.68,39684.46,38912.92,38.0,74.0,17.0,-10.0,-0.5,-13.7,1020.5,6.0
35.1934,128.0693,2024-04-14,3.0,24.8,9.7,16.9,24.5,8.4,16.3,0.0,0.0,0.0,0.0,3.62,8.2,127.0,22.47,4.22,46972.99,42953.23,68.0,89.0,36.0,10.1,12.9,7.7,1018.4,16.7
35.1934,128.0693,2024-12-12,3.0,9.2,-2.5,2.9,3.7,-5.8,-1.3,0.0,0.0,0.0,0.0,4.36,10.2,14.0,11.14,1.79,35356.37,29043.41,52.0,80.0,20.0,-7.2,-4.1,-12.6,1023.0,3.6
35.1949,126.8382,2025-04-07,3.0,20.0,3.1,11.5,18.2,0.4,8.9,0.0,0.0,0.0,0.0,4.37,10.5,199.0,23.52,4.13,46039.93,42569.7,55.0,82.0,31.0,2.0,5.1,-2.0,1018.7,11.9
35.1953,128.0844,2026-01-10,3.0,11.0,0.6,5.2,4.3,-5.2,-0.5,0.0,0.0,0.0,0.0,9.03,19.9,248.0,10.38,2.27,35820.79,28800.0,59.0,88.0,24.0,-3.2,1.9,-9.9,1014.0,3.5
35.1984,129.0979,2024-07-09,63.0,26.4,22.4,24.5,30.9,25.3,27.9,18.6,18.6,0.0,14.0,8.27,17.7,227.0,9.42,1.8,51821.58,4727.0,95.0,100.0,86.0,23.6,24.1,22.2,1006.1,24.7
35.1984,129.0979,2025-03-22,0.0,22.2,7.1,14.9,19.2,3.5,11.3,0.0,0.0,0.0,0.0,5.49,14.0,251.0,21.38,4.92,43927.08,40210.1,43.0,63.0,24.0,1.7,6.1,-0.2,1011.1,15.0
