매장,매장명,지역,형태,폐점여부,오픈일,평수,실평수,창고,계약면적(㎡),진열평수,신주소,위도,경도,매장인원,입고도우미PO,일평균매출,일평균물동량
10947,경기광주초월점,용인팀,직영점,영업,2020-12-26,235.0,218.0,17.0,804.0,205.0,경기도 광주시 초월읍 경충대로 1004 ,37.3694,127.3046,9.2,0.8,11857357.142857144,237.0
11217,경기광주태전점,용인팀,직영점,영업,2025-12-19,259.0,233.0,26.0,0.0,220.0,경기도 광주시 태성로 98 (태전동) ,37.3813,127.2277,9.6,0.5,9905785.714285716,198.0
10596,경복궁역점,종로팀,직영점,영업,2016-01-21,120.0,110.0,10.0,443.0,94.0,서울특별시 종로구 자하문로2길 4 (적선동) ,37.5764,126.9729,10.4,1.0,12418946.42857143,248.0
10777,경북도청신도시점,경북팀,직영점,영업,2018-05-21,419.0,394.0,25.0,1386.0,372.0,경상북도 예천군 호명면 수변로 109 ,36.5748,128.4849,11.4,0.4,13822910.714285716,276.0
11190,경산남부점,대구팀,직영점,영업,2025-07-25,302.01,266.0,36.01,997.78,258.0,경상북도 경산시 경안로8길 5 (상방동) ,35.8112,128.7408,7.9,0.5,8684303.57142857,174.0
10722,경산영남대점,대구팀,직영점,영업,2017-10-21,303.0,278.0,25.0,997.0,249.0,경상북도 경산시 대학로 269 (대동) ,35.8362,128.7518,12.2,0.8,14906660.714285716,298.0
10721,경산옥산점,대구팀,직영점,영업,2017-11-29,305.0,295.0,10.0,2469.0,280.0,경상북도 경산시 경산로 207 (옥산동) ,35.8264,128.7251,11.2,0.8,10646160.714285716,213.0
11091,경산월드컵대로점,대구팀,직영점,영업,2023-12-22,298.0,247.0,51.0,965.2,234.0,경상북도 경산시 삼성현로 34-2 (옥산동) ,35.826,128.7116,9.6,0.5,9309392.857142856,186.0
10711,경산중앙점,대구팀,직영점,영업,2017-08-18,300.0,280.0,20.0,1758.0,272.0,경상북도 경산시 중앙로15길 1 (중방동) ,35.8232,128.7346,10.2,0.5,10561535.714285716,211.0
11093,경산하양본점,대구팀,직영점,영업,2024-02-08,502.0,473.0,29.0,1649.42,451.0,경상북도 경산시 하양읍 대경로 666 ,35.9077,128.814,10.9,0.8,13087750.0,262.0
10120,경산하양점,대구팀,직영점,영업,2008-04-15,458.0,410.0,48.0,1965.0,395.0,경상북도 경산시 하양읍 하양로 69 ,35.9115,128.8161,8.9,0.8,12083857.142857144,242.0
10675,경주본점,울산팀,직영점,영업,2017-05-04,574.0,539.0,35.0,2294.0,510.0,경상북도 경주시 계림로 101 (노동동) ,35.8436,129.2133,9.5,1.1,13673964.285714284,273.0
11219,경주시외버스터미널점,울산팀,직영점,영업,2025-12-30,557.0,423.0,134.0,0.0,401.0,경상북도 경주시 강변로 200 (노서동) ,35.8414,129.2019,9.6,0.5,10969178.57142857,219.0
10906,경주용황지구점,울산팀,직영점,영업,2019-07-26,363.0,303.0,60.0,994.51,274.0,경상북도 경주시 용황로 112 (용강동) ,35.8821,129.2298,9.2,0.8,10117000.0,202.0
11077,경주황성공원점,울산팀,직영점,영업,2023-12-14,296.0,249.0,47.0,979.49,243.0,경상북도 경주시 원화로 447 (황성동) 2층,35.8607,129.22,8.6,0.8,10439125.0,209.0
11020,계룡대실지구점,대전팀,직영점,영업,2022-07-14,302.0,284.0,18.0,996.92,269.0,충청남도 계룡시 두마면 대실남북1길 31 ,36.2658,127.2606,9.3,0.5,11204821.42857143,224.0
10229,계룡점,대전팀,직영점,영업,2010-03-16,87.0,82.0,5.0,300.0,78.0,충청남도 계룡시 엄사면 번영로 40 ,36.289,127.241,5.4,0.3,4877232.142857143,98.0
71654,고객사랑마트포이점,강남팀,유통행사,영업,2019-05-01,50.0,48.0,2.0,0.0,44.0,서울특별시 강남구 논현로10길 29 (개포동) ,37.4753,127.0504,1.1,0.1,,
10413,고덕점,강동팀,직영점,영업,2012-06-16,140.0,134.0,6.0,733.0,125.0,서울특별시 강동구 동남로75길 13-7 (명일동) ,37.5539,127.1555,8.5,0.8,8826125.0,177.0
11178,고양신원점,일산팀,직영점,영업,2025-05-31,524.0,404.0,120.0,1735.48,375.0,경기도 고양시 덕양구 통일로 317 (신원동) ,37.663,126.8924,11.2,0.8,10991714.285714284,220.0
10744,고양원당점,일산팀,직영점,영업,2018-02-23,300.0,270.0,30.0,1081.0,234.0,경기도 고양시 덕양구 고양대로 1351 (주교동) ,37.6553,126.8344,9.9,0.8,10895982.142857144,218.0
10919,고양중산점,일산팀,직영점,영업,2019-10-24,244.0,232.0,12.0,857.44,219.0,경기도 고양시 일산동구 소개울길 4 (중산동) ,37.6812,126.7886,11.2,0.8,12754696.42857143,255.0
10353,고양행신점,일산팀,직영점,영업,2011-09-20,155.0,144.0,11.0,1019.0,128.0,경기도 고양시 덕양구 중앙로 454 (행신동) ,37.6186,126.845,6.1,0.4,6206357.142857143,124.0
11082,고양화정2호점,일산팀,직영점,영업,2023-11-30,274.0,248.0,26.0,1641.62,242.0,경기도 고양시 덕양구 충장로 285 (화정동) ,37.6378,126.8377,9.6,0.5,9718982.142857144,194.0
10521,고양화정점,일산팀,직영점,영업,2013-09-10,197.0,171.0,26.0,740.0,158.0,경기도 고양시 덕양구 화신로260번길 31 (화정동) ,37.6321,126.8325,10.6,0.5,11278196.42857143,226.0
10656,공주신관점,대전팀,직영점,영업,2017-02-10,314.0,304.0,10.0,1035.0,289.0,충청남도 공주시 번영1로 37 (신관동) ,36.4715,127.1328,14.0,0.8,17682178.57142857,354.0
10267,공주점,대전팀,직영점,영업,2010-10-12,94.0,90.0,4.0,297.0,79.0,충청남도 공주시 웅진로 185-1 (산성동) ,36.457,127.1246,5.4,0.3,5024767.857142857,100.0
71676,과천식자재마트점,관악팀,유통행사,영업,2019-10-21,56.0,55.0,1.0,0.0,51.0,"경기도 과천시 별양로 12 (원문동, 래미안 슈르) ",37.423,126.9935,1.0,0.0,,
10548,과천점,관악팀,직영점,영업,2014-07-31,150.0,140.0,10.0,300.0,134.0,경기도 과천시 중앙로 129 (중앙동) ,37.4283,126.991,4.8,0.8,5933482.142857143,119.0
70948,관악농산물백화점,관악팀,유통점,영업,2009-05-28,30.0,30.0,0.0,0.0,26.0,서울특별시 관악구 남부순환로 1369 (신림동) ,37.4801,126.9029,1.0,0.0,,
71509,관악식자재마트점,관악팀,유통점,영업,2016-02-18,72.0,69.0,3.0,0.0,65.0,"서울특별시 관악구 청림3길 10 (봉천동, 서희스타힐스) ",37.4887,126.9595,1.7,0.0,,
10350,관양시장점,관악팀,직영점,영업,2011-08-30,95.0,90.0,5.0,348.0,88.0,경기도 안양시 동안구 관평로 317 (관양동) ,37.4048,126.9572,7.7,0.6,9338071.42857143,187.0
10918,광교상현역점,용인팀,직영점,영업,2019-09-27,202.0,193.0,9.0,762.56,180.0,경기도 용인시 수지구 광교중앙로295번길 3 (상현동) ,37.2963,127.0682,8.9,0.5,10346464.285714284,207.0
10917,광교아브뉴프랑점,수원팀,직영점,영업,2019-10-31,334.13,304.1,30.03,2453.08,296.1,"경기도 수원시 영통구 센트럴타운로 85 (이의동, Summit place 광교) ",37.2916,127.0505,12.2,0.8,16241053.57142857,325.0
10524,광명사거리점,안산팀,직영점,영업,2013-10-22,150.0,141.0,9.0,661.0,139.0,경기도 광명시 광명로 907 (광명동) ,37.4799,126.8543,14.6,0.8,16581142.857142856,332.0
10443,광명소하점,안산팀,직영점,영업,2012-09-27,347.0,294.0,53.0,1825.0,279.0,경기도 광명시 금하로 522 (소하동) ,37.4506,126.8901,9.2,0.8,11646696.42857143,233.0
10896,광명하안점,안산팀,직영점,영업,2019-07-23,380.0,360.0,20.0,1452.64,338.0,경기도 광명시 오리로 665 (하안동) ,37.4601,126.8761,15.7,1.1,18081142.85714286,362.0
11073,광양중동점,전남팀,직영점,영업,2023-09-26,282.0,272.0,10.0,927.09,243.0,전라남도 광양시 중마중앙로 26 (중동) ,34.9324,127.6985,12.0,0.8,16459303.57142857,329.0
11161,광양터미널점,전남팀,직영점,영업,2025-03-14,332.8,248.0,84.8,1106.87,233.0,전라남도 광양시 광양읍 순광로 688 ,34.9698,127.5908,9.6,0.8,9602839.285714284,192.0
11042,광주광천점,전남팀,직영점,영업,2023-02-11,507.0,484.0,23.0,1674.7,462.0,광주 서구 죽봉대로 122 ,35.1642,126.8841,13.4,1.1,13971821.42857143,279.0
10924,광주금호점,전남팀,직영점,영업,2020-01-22,251.0,204.0,47.0,830.38,177.0,광주광역시 서구 회재로 899 (금호동) ,35.1232,126.8621,8.1,0.3,7642196.428571428,153.0
11063,광주도천점,전남팀,직영점,영업,2023-07-20,273.67,239.85,33.82,904.7,219.85,광주광역시 광산구 임방울대로 581 (도천동) ,35.2099,126.8247,8.9,0.5,8675589.285714285,174.0
10833,광주동림지구점,전남팀,직영점,영업,2018-09-16,276.0,250.0,26.0,1133.42,230.0,광주광역시 서구 하남대로 662 (동천동) ,35.1716,126.865,10.0,0.8,10924196.42857143,218.0
10616,광주말바우시장점,전남팀,직영점,영업,2016-05-19,200.0,195.0,5.0,915.0,184.0,광주광역시 북구 동문대로 82 (두암동) ,35.171,126.9231,10.6,1.1,11687089.285714284,234.0
10717,광주매곡점,전남팀,직영점,영업,2017-09-08,402.0,335.0,67.0,1518.0,320.0,광주광역시 북구 설죽로 333 (매곡동) ,35.1891,126.8986,13.3,0.4,14814267.857142856,296.0
10686,광주봉선2호점,전남팀,직영점,영업,2017-06-15,264.0,248.0,16.0,1016.0,235.0,광주광역시 남구 봉선로 180 (봉선동) ,35.1228,126.9148,9.7,0.3,11213660.714285716,224.0
11060,광주삼각점,전남팀,직영점,영업,2023-06-23,346.0,265.0,81.0,1146.15,257.0,광주광역시 북구 우치로422번길 17 (삼각동) ,35.2039,126.9021,10.3,0.8,11389839.285714284,228.0
10507,광주상무점,전남팀,직영점,영업,2013-05-31,168.0,160.0,8.0,808.0,149.0,광주광역시 서구 상무시민로 75 (치평동) ,35.1555,126.8471,9.0,0.5,9642625.0,193.0
10969,광주송정점,전남팀,직영점,영업,2021-05-29,301.0,258.0,43.0,994.97,236.0,광주광역시 광산구 상무대로 338 (신촌동) ,35.1435,126.8029,11.0,0.5,12658946.42857143,253.0
10747,광주수완2호점,전남팀,직영점,영업,2018-01-25,323.0,285.0,38.0,1271.0,256.0,광주광역시 광산구 장신로 39 (장덕동) ,35.1911,126.8146,13.3,0.8,13549607.142857144,271.0
10393,광주수완점,전남팀,직영점,영업,2012-02-29,130.0,111.0,19.0,1281.33,107.0,광주광역시 광산구 임방울대로 347 (수완동) ,35.1911,126.8234,5.7,0.3,7341821.428571428,147.0
11232,광주신창2호점,전남팀,직영점,영업,2026-03-06,302.0,240.0,62.0,0.0,218.0,광주광역시 광산구 북문대로 370 (신창동) ,35.1914,126.8527,10.4,1.2,9569053.57142857,191.0
10474,광주신창점,전남팀,직영점,영업,2012-12-24,160.0,152.0,8.0,585.0,134.0,광주광역시 광산구 신창로 110 (신창동) ,35.1949,126.8382,8.8,0.3,9325910.714285716,187.0
10794,광주쌍암점,전남팀,직영점,영업,2018-06-22,306.0,280.0,26.0,1464.0,265.0,광주광역시 광산구 임방울대로801번길 8 (쌍암동) ,35.2182,126.8462,9.7,0.5,10491053.57142857,210.0
11167,광주양산2호점,전남팀,직영점,영업,2025-03-14,338.5,279.0,59.5,1191.72,257.0,광주광역시 북구 임방울대로 1034 (용두동) ,35.2122,126.8702,10.7,0.5,10943964.285714284,219.0
10559,광주양산점,전남팀,직영점,영업,2014-12-23,144.0,137.0,7.0,553.0,128.0,광주광역시 북구 임방울대로 1063 (용두동) ,35.2119,126.8736,4.8,0.4,5554767.857142857,111.0
10288,광주운남삼거리점,전남팀,직영점,영업,2011-01-28,108.0,103.0,5.0,449.0,92.0,광주광역시 광산구 목련로273번길 97 (운남동) ,35.1784,126.8245,6.4,0.3,5362750.0,107.0
10239,광주운암점,전남팀,직영점,영업,2010-05-27,300.0,290.0,10.0,1147.0,268.0,광주광역시 북구 북문대로 97 (운암동) ,35.1782,126.8761,9.6,0.4,10913267.857142856,218.0
11001,광주월산점,전남팀,직영점,영업,2022-02-25,329.0,282.0,47.0,1108.5,267.0,광주광역시 남구 대남대로 385(월산동) ,35.1454,126.8901,11.3,0.8,12867875.0,257.0
10200,광주일곡점,전남팀,직영점,영업,2009-09-25,140.0,130.0,10.0,466.0,128.0,광주광역시 북구 설죽로 503 (일곡동) ,35.204,126.8979,6.8,0.4,5850160.714285715,117.0
10860,광주전남대점,전남팀,직영점,영업,2018-12-22,301.0,286.0,15.0,1117.41,264.0,광주광역시 북구 용봉로 128 (중흥동) ,35.1729,126.9109,13.0,0.4,14798553.57142857,296.0
10525,광주첨단점,전남팀,직영점,영업,2013-10-03,150.0,140.0,10.0,711.0,131.0,광주광역시 광산구 첨단중앙로 126 (월계동) ,35.2167,126.8423,7.2,0.4,7043035.714285715,141.0
10037,광주충장로점,전남팀,직영점,영업,2005-10-01,427.0,382.0,45.0,1715.0,360.0,광주광역시 동구 충장로 80-5 (충장로2가) ,35.148,126.9159,18.0,1.1,20832517.85714286,417.0
10819,광주하남지구점,전남팀,직영점,영업,2018-06-29,300.0,290.0,10.0,1126.0,268.0,광주광역시 광산구 용아로 406 (하남동) ,35.1795,126.8051,15.9,0.7,19448678.57142857,389.0
11222,광주학동역점,전남팀,직영점,영업,2026-02-05,320.0,295.0,25.0,0.0,287.0,광주광역시 동구 남문로 686 (학동) ,35.1322,126.9295,11.0,0.8,11635732.142857144,233.0
10788,교대역점,강남팀,직영점,영업,2018-06-13,335.0,300.0,35.0,1489.0,292.0,서울특별시 서초구 서초대로 320 (서초동) 지하1층,37.4942,127.0166,9.7,1.0,13288553.57142857,266.0
71643,구)성황리마트개금점,서부산팀,유통점,영업,2019-05-17,226.0,200.0,26.0,690.0,187.0,부산광역시 부산진구 복지로 61 (개금동) ,35.1475,129.0207,5.1,0.0,,
11107,구로디지털단지역점,관악팀,직영점,영업,2024-05-10,277.0,247.0,30.0,826.36,220.0,서울특별시 구로구 시흥대로 575 (구로동) ,37.4844,126.902,20.9,0.8,27000160.714285713,540.0
10211,구로시장점,관악팀,직영점,영업,2009-12-24,132.9,113.4,19.5,430.0,102.4,서울특별시 구로구 구로동로26길 82 (구로동) ,37.49,126.8887,11.9,0.8,11320129.629629629,226.0
10054,구리2호점,구리팀,직영점,영업,2006-08-30,108.0,102.0,6.0,414.0,84.0,경기도 구리시 안골로77번길 38 (수택동) ,37.5992,127.1398,8.3,0.6,10000642.857142856,200.0
10295,구리역점,구리팀,직영점,영업,2011-02-28,227.0,217.0,10.0,611.0,211.0,경기도 구리시 경춘로 249 (인창동) ,37.6021,127.1427,9.6,0.9,11039392.857142856,221.0
11194,구리유통종합시장점,구리팀,직영점,영업,2025-08-30,605.0,539.0,66.0,3167.26,531.0,경기도 구리시 동구릉로136번길 57 (인창동) ,37.6131,127.1409,6.5,0.8,11205076.923076924,224.0
10970,구리인창동점,구리팀,직영점,영업,2021-05-23,238.0,210.0,28.0,924.75,197.0,경기도 구리시 동구릉로 63 (인창동) ,37.6057,127.134,5.1,0.4,6876232.142857143,138.0
10645,구리토평점,구리팀,직영점,영업,2016-11-25,260.3,250.0,10.3,995.76,230.0,경기도 구리시 벌말로 114 (토평동) ,37.5869,127.1484,10.0,0.6,10880428.57142857,218.0
10664,구미구평점,경북팀,직영점,영업,2017-03-04,530.0,470.0,60.0,1869.0,427.0,경상북도 구미시 인동남길 182 (구평동) ,36.0936,128.4341,14.5,0.8,12893928.57142857,258.0
10835,구미봉곡본점,경북팀,직영점,영업,2018-09-06,300.0,291.0,9.0,996.0,262.0,경상북도 구미시 야은로 288 (봉곡동) ,36.1389,128.3144,11.8,0.8,10791517.857142856,216.0
10936,구미신평점,경북팀,직영점,영업,2020-06-19,302.0,266.0,36.0,998.49,251.0,경상북도 구미시 구미대로 302 (신평동) ,36.1138,128.3641,6.5,0.5,6519750.0,130.0
10472,구미옥계점,경북팀,직영점,영업,2020-09-26,375.0,309.0,66.0,1928.0,280.0,경상북도 구미시 산호대로29길 7-17 (옥계동) ,36.1374,128.418,9.8,0.8,11582428.57142857,232.0
11151,구미원평칠성로점,경북팀,직영점,영업,2024-12-06,307.6,268.0,39.6,1105.98,260.0,경북 구미시 칠성로 99 ,36.1252,128.3566,9.2,0.5,9857928.57142857,197.0
10889,구미인의점,경북팀,직영점,영업,2019-04-26,289.0,264.0,25.0,976.59,244.0,경상북도 구미시 인동9길 3 (인의동) ,36.1019,128.4239,7.2,0.5,8193000.0,164.0
10145,구미중앙시장점,경북팀,직영점,영업,2008-12-11,269.0,245.0,24.0,1136.7,232.0,경상북도 구미시 구미중앙로11길 17 (원평동) ,36.1309,128.331,6.4,0.4,8401928.57142857,168.0
10778,구미형곡네거리점,경북팀,직영점,영업,2018-04-25,326.0,301.0,25.0,1285.0,286.0,경상북도 구미시 송정대로 5 (송정동) ,36.1168,128.3394,11.8,0.8,11309553.57142857,226.0
10793,구미확장지구점,경북팀,직영점,영업,2019-02-28,404.0,377.0,27.0,1787.4,348.0,경북 구미시 산동면 신당1로 58 ,36.1543,128.4287,8.5,0.8,9994553.57142857,200.0
11169,구산역점,신촌팀,직영점,영업,2025-03-28,311.0,232.0,79.0,1052.09,210.0,서울특별시 은평구 연서로 143 (갈현동) ,37.6118,126.9169,19.6,0.9,22971482.14285714,459.0
10289,구의역점,구리팀,직영점,영업,2011-02-12,410.0,395.0,15.0,2487.0,373.0,서울특별시 광진구 아차산로 378 (자양동) ,37.5365,127.0847,17.5,1.7,17897321.42857143,358.0
10609,구포구남점,동부산팀,직영점,영업,2016-05-12,220.0,213.0,7.0,722.0,195.0,부산광역시 북구 백양대로 1041 (구포동) ,35.1985,128.9959,9.1,1.3,9893875.0,198.0
11056,군산경암점,전북팀,직영점,영업,2023-05-31,294.0,269.0,25.0,970.36,263.0,전라북도 군산시 구암3.1로 149 (경암동) ,35.982,126.7358,15.7,0.8,18945517.85714286,379.0
10232,군산나운점,전북팀,직영점,영업,2010-04-01,105.0,100.0,5.0,396.0,96.0,전라북도 군산시 대학로 271 (나운동) ,35.9688,126.6972,6.0,0.3,5645607.142857143,113.0
11176,군산본점,전북팀,직영점,영업,2025-05-30,567.0,503.0,64.0,2710.17,488.0,전북특별자치도 군산시 문화로 80 (수송동) ,35.9695,126.7145,12.4,0.8,13340303.57142857,267.0
11065,군산소룡점,전북팀,직영점,영업,2023-07-29,300.0,250.0,50.0,991.56,228.0,전라북도 군산시 공단대로 629 (소룡동) ,35.9738,126.6784,11.3,0.8,12062892.857142856,241.0
10604,군산점,전북팀,직영점,영업,2016-03-31,280.0,250.0,30.0,1357.0,237.0,전라북도 군산시 수송로 188 (수송동) ,35.9636,126.7161,12.4,1.1,11657785.714285716,233.0
10799,군산중앙로점,전북팀,직영점,영업,2018-05-21,220.0,200.0,20.0,996.0,194.0,전라북도 군산시 중앙로 122 (중앙로2가) ,35.9845,126.7163,7.6,0.5,7402464.285714285,148.0
10175,군자역점,구리팀,직영점,영업,2009-05-14,77.0,77.0,0.0,448.0,73.0,서울특별시 광진구 천호대로 556 (능동) ,37.5567,127.0797,7.9,0.6,11129892.857142856,223.0
70385,굿모닝마트마포점,신촌팀,유통점,영업,2004-05-24,51.0,50.0,1.0,0.0,46.0,서울특별시 마포구 토정로 193 (구수동) ,37.5458,126.9326,1.0,0.0,,
70284,굿모닝마트부곡점,관악팀,유통점,영업,2003-09-26,52.3,52.3,0.0,0.0,48.3,경기도 의왕시 부곡시장4길 7 (삼동) ,37.3182,126.9524,1.0,0.0,,
70908,굿모닝마트속초점,강릉속초팀,유통점,영업,2009-01-16,88.0,80.0,8.0,0.0,76.0,강원도 속초시 조양상가길 25 (조양동) ,38.1901,128.58,1.0,0.0,,
70289,굿모닝마트신곡점,강북팀,유통점,영업,2003-10-11,34.0,34.0,0.0,0.0,30.0,경기도 의정부시 동일로 583 (신곡동) ,37.7401,127.0564,0.7,0.0,,
70286,굿모닝마트유진점,신촌팀,유통점,영업,2004-08-14,58.0,55.0,3.0,0.0,51.0,서울특별시 서대문구 통일로 484 (홍제동) ,37.5916,126.9431,1.0,0.0,,
70475,굿모닝마트전곡점,강북팀,유통점,영업,2005-01-29,46.0,46.0,0.0,0.0,42.0,경기도 연천군 전곡읍 전곡로 187-1 ,38.0282,127.0663,0.0,0.0,,
71000,굿모닝마트청주복대점,충북팀,유통행사,영업,2009-10-15,110.7,102.0,8.7,365.0,98.0,충청북도 청주시 흥덕구 죽천로 67(복대동) ,36.6386,127.4304,1.7,0.0,,
70636,굿모닝마트춘천점,춘천원주팀,유통점,영업,2006-11-28,98.0,98.0,0.0,323.0,94.0,강원도 춘천시 영서로 2195 (퇴계동) ,37.8603,127.7286,1.7,0.0,,
71061,굿모닝마트홍제점,신촌팀,유통행사,영업,2010-04-01,70.0,60.0,10.0,0.0,56.0,서울특별시 서대문구 통일로 397 ,37.5852,126.9475,0.0,0.0,,
70251,굿모닝마트화곡점,일산팀,유통점,영업,2003-07-25,54.0,54.0,0.0,0.0,50.0,서울특별시 강서구 등촌로5길 80 (화곡동) ,37.5331,126.859,1.0,0.0,,
10741,금산2호점,대전팀,직영점,영업,2017-11-04,315.0,300.0,15.0,1031.0,285.0,충청남도 금산군 금산읍 금산로 1528 ,36.1098,127.4914,8.2,0.8,10589053.57142857,212.0
